재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기 3개월	당기 반기 누적	전기 반기 3개월	전기 반기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	영업수익	5,878,809,165,000	11,566,336,302,000	5,169,192,559,000	10,139,773,733,000	21,166,707,211,000	19,572,301,244,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_RevenueFromSaleOfGoods	   재화의 판매로 인한 수익(매출액)	3,312,574,266,000	6,527,936,999,000	2,905,451,173,000	5,776,562,166,000	11,865,683,805,000	10,947,412,289,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_RevenueFromRenderingOfServices	   용역의 제공으로 인한 수익(매출액)	2,123,550,262,000	4,136,650,003,000	1,863,315,017,000	3,630,107,357,000	7,656,960,588,000	7,269,971,481,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_RevenueFromConstructionContracts	   건설계약으로 인한 수익(매출액)	94,434,649,000	200,338,377,000	55,626,239,000	105,330,628,000	303,715,541,000	165,591,089,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_201152323227203_Revenue	   임대료수익(매출액)	19,635,467,000	39,128,286,000	18,408,361,000	36,592,314,000	73,900,155,000	36,865,207,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_OtherRevenue	   기타수익(매출액)	328,614,521,000	662,282,637,000	326,391,769,000	591,181,268,000	1,266,447,122,000	1,152,461,178,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	4,046,122,177,000	7,927,867,664,000	3,516,744,445,000	6,880,317,815,000	14,473,552,196,000	13,482,375,700,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	1,832,686,988,000	3,638,468,638,000	1,652,448,114,000	3,259,455,918,000	6,693,155,015,000	6,089,925,544,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	1,503,872,072,000	2,957,367,680,000	1,345,342,059,000	2,616,507,670,000	5,467,824,749,000	5,086,807,659,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	328,814,916,000	681,100,958,000	307,106,055,000	642,948,248,000	1,225,330,266,000	1,003,117,885,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	52,194,416,000	154,571,774,000	43,407,753,000	141,160,746,000	290,447,843,000	262,414,357,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	116,819,246,000	280,343,002,000	123,604,648,000	280,095,382,000	605,700,120,000	586,541,914,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	공동지배회사 및 관계회사에 대한 지분법손익	49,343,525,000	67,278,099,000	16,130,170,000	118,657,324,000	163,322,606,000	24,137,741,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OtherGains	기타이익	41,834,338,000	80,612,429,000	36,280,248,000	63,365,578,000	113,092,802,000	478,681,976,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	88,240,068,000	149,257,925,000	90,808,311,000	178,681,054,000	451,603,036,000	384,490,557,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	267,127,881,000	553,962,333,000	188,511,267,000	507,355,460,000	734,890,361,000	797,319,488,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용(수익)	80,165,773,000	150,999,892,000	60,410,716,000	123,348,925,000	183,774,814,000	288,686,344,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익(손실)	186,962,108,000	402,962,441,000	128,100,551,000	384,006,535,000	551,115,547,000	508,633,144,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	186,962,108,000	402,962,441,000	128,100,551,000	384,006,535,000	551,115,547,000	508,633,144,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	66,596,393,000	142,678,494,000	42,031,736,000	138,669,713,000	205,792,550,000	209,165,289,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	120,365,715,000	260,283,947,000	86,068,815,000	245,336,822,000	345,322,997,000	299,467,855,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	2,338	5,014	1,476	4,881	7,242	7,375
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_DilutedEarningsLossPerShare	   희석주당이익(손실)	2,331	4,999	1,470	4,862	7,214	7,339
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_2011523224238703_EarningsPerShareAbstract	   우선주기본주당이익(단위: 원)	2,388,000	5,064,000	1,526,000	4,931,000	7,292,000	7,425,000
손익계산서, 기능별 분류 - 연결재무제표	[001040]	CJ	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00148540_udf_IS_2011523224237875_EarningsPerShareAbstract	   우선주희석주당이익(단위: 원)	2,381,000	5,049,000	1,520,000	4,912,000	7,264,000	7,389,000
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	매출액	1,513,557,103,238	2,958,772,909,841	1,266,525,847,982	2,447,820,163,878	5,055,766,403,519	4,560,087,295,134
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	1,343,082,536,855	2,629,567,262,305	1,132,693,662,995	2,186,579,894,801	4,506,506,640,312	4,081,489,292,747
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	170,474,566,383	329,205,647,536	133,832,184,987	261,240,269,077	549,259,763,207	478,598,002,387
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	110,810,302,928	216,315,012,827	89,110,464,433	168,891,983,952	362,626,045,395	311,518,521,226
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	59,664,263,455	112,890,634,709	44,721,720,554	92,348,285,125	186,633,717,812	167,079,481,161
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	9,114,932,140	15,006,611,041	4,369,631,395	10,518,120,349	27,463,242,135	35,914,002,434
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	23,253,482,300	43,886,102,342	16,928,435,914	36,452,960,742	82,333,243,835	85,628,320,144
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	dart_OtherGains	기타이익	3,667,174,290	7,326,048,169	1,972,819,970	3,482,991,759	6,224,430,225	16,336,444,206
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	20,368,847,478	41,290,794,759	22,689,394,914	43,324,147,172	86,867,202,530	48,808,357,355
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	entity00113410_udf_IS_201635172645748_IncomeStatementAbstract	종속기업투자손익					12,698,248,975	
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	entity00113410_udf_IS_201152702328937_IncomeStatementAbstract	관계기업투자손익	8,298,828,756	15,597,103,833	1,177,425,975	4,269,563,558	16,494,628,427	2,890,814,761
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	entity00113410_udf_IS_201535134026219_IncomeStatementAbstract	관계기업손상차손						-1,252,297,542
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	37,122,868,863	65,643,500,651	12,623,767,066	30,841,852,877	80,313,821,209	86,531,767,521
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	8,675,811,451	10,875,830,728	3,723,343,793	11,660,272,886	17,096,361,010	14,125,595,501
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossFromContinuingOperations	계속영업이익	28,447,057,412	54,767,669,923	8,900,423,273	19,181,579,991	63,217,460,199	72,406,172,020
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossFromDiscontinuedOperations	중단영업			-4,230,438,299	-7,138,866,359	-14,233,455,745	-12,954,432,447
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	entity00113410_udf_IS_20115270224615_ProfitLossFromDiscontinuedOperations	   중단영업손익			-4,230,438,299	-7,138,866,359	-14,233,455,745	-12,954,432,447
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익(손실)	28,447,057,412	54,767,669,923	4,669,984,974	12,042,713,632	48,984,004,454	59,451,739,573
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	25,247,398,504	48,922,479,125	3,734,124,732	10,078,332,022	45,943,093,290	57,254,804,860
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	3,199,658,908	5,845,190,798	935,860,242	1,964,381,610	3,040,911,164	2,196,934,713
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	1,433	2,776	164	442	2,636	3,286
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShareFromContinuingOperations	      계속영업기본주당이익(손실)	1,433	2,776	288	650	3,104	3,779
손익계산서, 기능별 분류 - 연결재무제표	[000120]	CJ대한통운	유가증권시장상장법인	493	도로 화물 운송업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations	      중단영업기본주당이익(손실)			-124	-208	-468	-493
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	매출액	51,647,388,666	100,476,424,690	55,697,564,316	108,526,679,369	214,768,290,579	219,767,095,977
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	42,946,919,934	83,683,886,187	46,982,948,432	93,373,151,264	182,147,029,941	190,257,965,853
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	8,700,468,732	16,792,538,503	8,714,615,884	15,153,528,105	32,621,260,638	29,509,130,124
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	5,082,745,003	9,883,295,445	5,050,097,968	9,779,100,763	19,881,151,535	20,590,220,878
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	3,617,723,729	6,909,243,058	3,664,517,916	5,374,427,342	12,740,109,103	8,918,909,246
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	dart_OtherGains	기타이익	663,559,628	1,298,021,494	377,498,240	1,040,562,992	2,774,488,078	2,820,625,244
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	dart_OtherLosses	기타손실	341,603,012	900,703,748	96,713,655	1,126,063,157	2,784,265,539	2,897,892,913
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	260,849,600	448,860,709	195,060,465	371,673,960	570,491,618	367,591,137
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융원가	182,674,966	343,189,074	17,790,717	142,096,668	581,842,416	778,880,093
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	4,017,854,979	7,412,232,439	4,122,572,249	5,518,504,469	12,718,980,844	8,430,352,621
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	933,651,279	1,728,902,833	1,005,879,170	1,308,876,113	2,731,539,045	1,616,524,952
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)						
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업 소유주지분	3,092,455,589	5,700,915,112	3,100,995,002	4,253,133,859	9,941,869,481	6,775,641,798
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	-8,251,889	-17,585,506	15,698,077	-43,505,503	45,572,318	38,185,871
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	주당손익						
손익계산서, 기능별 분류 - 연결재무제표	[155660]	DSR	유가증권시장상장법인	139	기타 섬유제품 제조업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익	193	356	194	266	621	423
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	매출	3,351,646,000,000	6,441,829,000,000	3,411,001,000,000	6,187,442,000,000	12,268,555,000,000	10,811,167,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_CostOfSales	매출원가	2,489,667,000,000	4,911,581,000,000	2,394,500,000,000	4,659,987,000,000	9,385,648,000,000	9,634,038,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_GrossProfit	매출총이익	861,979,000,000	1,530,248,000,000	1,016,501,000,000	1,527,455,000,000	2,882,907,000,000	1,177,129,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	358,169,000,000	700,846,000,000	313,649,000,000	625,056,000,000	1,288,723,000,000	1,202,353,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OperatingIncomeLoss	영업이익	503,810,000,000	829,402,000,000	702,852,000,000	902,399,000,000	1,594,184,000,000	-25,224,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OtherGains	기타수익	45,412,000,000	101,310,000,000	24,210,000,000	73,654,000,000	152,931,000,000	155,229,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	dart_OtherLosses	기타비용	33,697,000,000	79,874,000,000	20,335,000,000	59,479,000,000	293,662,000,000	195,486,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceIncome	금융수익	10,268,000,000	21,234,000,000	9,500,000,000	28,290,000,000	59,565,000,000	62,987,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_FinanceCosts	금융비용	62,725,000,000	124,208,000,000	51,890,000,000	112,232,000,000	232,028,000,000	228,963,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossBeforeTax	법인세비용차감전순이익	463,068,000,000	747,864,000,000	664,337,000,000	832,632,000,000	1,280,990,000,000	-231,457,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_IncomeTaxExpenseContinuingOperations	법인세비용	177,309,000,000	296,520,000,000	403,314,000,000	429,190,000,000	719,941,000,000	63,224,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00500254_udf_IS_2016816102549137_IncomeStatementAbstract	계속영업당기순이익	285,759,000,000	451,344,000,000	261,023,000,000	403,442,000,000	561,049,000,000	-294,681,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00500254_udf_IS_2016816103411710_IncomeStatementAbstract	중단영업반기순이익(손실)	715,000,000	-803,000,000	-1,755,000,000	-3,739,000,000	-51,730,000,000	-26,048,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLoss	당기순이익	286,474,000,000	450,541,000,000	259,268,000,000	399,703,000,000	509,319,000,000	-320,729,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주지분	260,344,000,000	412,651,000,000	245,533,000,000	367,033,000,000	492,204,000,000	-346,929,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_ProfitLossAttributableToNoncontrollingInterests	   비지배지분	26,130,000,000	37,890,000,000	13,735,000,000	32,670,000,000	17,115,000,000	26,200,000,000
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_EarningsPerShareAbstract	지배기업의 소유주지분에 대한 주당이익						
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	ifrs_BasicEarningsLossPerShare	   기본주당이익(손실)	2,750	4,359	2,593	3,877	5,198	-3,664
손익계산서, 기능별 분류 - 연결재무제표	[078930]	GS	유가증권시장상장법인	715	회사본부, 지주회사 및 경영컨설팅 서비스업	12	2016-06-30	반기보고서	KRW	entity00500254_udf_IS_2011527182914698_EarningsPerShareAbstract	   우선주당이익(손실)	2,762,000,000	4,384,000,000	2,606,000,000	3,902,000,000	5,248,000,000	-3,664,000,000
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2016-06-30	반기보고서	KRW	ifrs_Revenue	매출액	2,706,389,979,285	5,345,510,774,472	2,491,086,550,836	4,806,908,763,077	10,572,620,348,180	9,487,551,635,482
