{'code': '187790', 'comp_nm': '나노', 'target_nm': '법인세비용', 'value': 0}
{'code': '192080', 'comp_nm': '더블유게임즈', 'target_nm': '영업외비용', 'value': 0}
{'code': '192410', 'comp_nm': '감마누', 'target_nm': '당기순이익', 'value': 0}
{'code': '192410', 'comp_nm': '감마누', 'target_nm': '전기 당기순이익', 'value': 0}
{'code': '195440', 'comp_nm': '퓨전', 'target_nm': '영업외비용', 'value': 0}
{'code': '196450', 'comp_nm': '코아시아옵틱스', 'target_nm': '법인세비용', 'value': 0}
{'code': '200780', 'comp_nm': '비씨월드제약', 'target_nm': '영업외비용', 'value': 0}
{'code': '205470', 'comp_nm': '휴마시스', 'target_nm': '법인세비용', 'value': 0}
{'code': '205500', 'comp_nm': '액션스퀘어', 'target_nm': '법인세비용', 'value': 0}
{'code': '206400', 'comp_nm': '베노홀딩스', 'target_nm': '법인세비용', 'value': 0}
{'code': '207760', 'comp_nm': '미스터블루', 'target_nm': '주당손익', 'value': 0}
{'code': '208340', 'comp_nm': '파멥신', 'target_nm': '매출액', 'value': 0}
{'code': '208340', 'comp_nm': '파멥신', 'target_nm': '전기 매출액', 'value': 0}
{'code': '208340', 'comp_nm': '파멥신', 'target_nm': '법인세비용', 'value': 0}
{'code': '208640', 'comp_nm': '썸에이지', 'target_nm': '법인세비용', 'value': 0}
{'code': '214610', 'comp_nm': '미코바이오메드', 'target_nm': '법인세비용', 'value': 0}
{'code': '215360', 'comp_nm': '우리산업', 'target_nm': '영업외비용', 'value': 0}
{'code': '215600', 'comp_nm': '신라젠', 'target_nm': '법인세비용', 'value': 0}
{'code': '217270', 'comp_nm': '넵튠', 'target_nm': '영업외비용', 'value': 0}
{'code': '226320', 'comp_nm': '잇츠한불', 'target_nm': '영업외비용', 'value': 0}
{'code': '226440', 'comp_nm': '한송네오텍', 'target_nm': '금융수익', 'value': 0}
{'code': '228760', 'comp_nm': '지노믹트리', 'target_nm': '당기순이익', 'value': 0}
{'code': '228760', 'comp_nm': '지노믹트리', 'target_nm': '전기 당기순이익', 'value': 0}
{'code': '229000', 'comp_nm': '젠큐릭스', 'target_nm': '법인세비용', 'value': 0}
{'code': '234080', 'comp_nm': 'JW생명과학', 'target_nm': '영업외비용', 'value': 0}
{'code': '238090', 'comp_nm': '앤디포스', 'target_nm': '주당손익', 'value': 0}
{'code': '238120', 'comp_nm': '얼라인드', 'target_nm': '법인세비용', 'value': 0}
{'code': '238490', 'comp_nm': '힘스', 'target_nm': '매출액', 'value': 0}
{'code': '238490', 'comp_nm': '힘스', 'target_nm': '전기 매출액', 'value': 0}
{'code': '238490', 'comp_nm': '힘스', 'target_nm': '영업비용', 'value': 0}
{'code': '238490', 'comp_nm': '힘스', 'target_nm': '영업외손익', 'value': 0}
{'code': '242040', 'comp_nm': '나무기술', 'target_nm': '주당손익', 'value': 0}
{'code': '246720', 'comp_nm': '아스타', 'target_nm': '법인세비용', 'value': 0}
{'code': '253840', 'comp_nm': '수젠텍', 'target_nm': '당기순이익', 'value': 0}
{'code': '253840', 'comp_nm': '수젠텍', 'target_nm': '전기 당기순이익', 'value': 0}
{'code': '255220', 'comp_nm': 'SG', 'target_nm': '주당손익', 'value': 0}
{'code': '263050', 'comp_nm': '유틸렉스', 'target_nm': '법인세비용', 'value': 0}
{'code': '263720', 'comp_nm': '디앤씨미디어', 'target_nm': '법인세비용', 'value': 0}
{'code': '263750', 'comp_nm': '펄어비스', 'target_nm': '영업외비용', 'value': 0}
{'code': '271560', 'comp_nm': '오리온', 'target_nm': '금융비용', 'value': 0}
{'code': '271560', 'comp_nm': '오리온', 'target_nm': '영업외비용', 'value': 0}
{'code': '277070', 'comp_nm': '린드먼아시아', 'target_nm': '금융수익', 'value': 0}
{'code': '277070', 'comp_nm': '린드먼아시아', 'target_nm': '금융비용', 'value': 0}
{'code': '277810', 'comp_nm': '레인보우로보틱스', 'target_nm': '주당손익', 'value': 0}
{'code': '278280', 'comp_nm': '천보', 'target_nm': '영업외비용', 'value': 0}
{'code': '280360', 'comp_nm': '롯데제과', 'target_nm': '주당손익', 'value': 0}
{'code': '284620', 'comp_nm': '카이노스메드', 'target_nm': '매출액', 'value': 0}
{'code': '284620', 'comp_nm': '카이노스메드', 'target_nm': '전기 매출액', 'value': 0}
{'code': '284620', 'comp_nm': '카이노스메드', 'target_nm': '법인세비용', 'value': 0}
{'code': '285130', 'comp_nm': 'SK케미칼', 'target_nm': '주당손익', 'value': 0}
{'code': '285490', 'comp_nm': '노바텍', 'target_nm': '금융비용', 'value': 0}
{'code': '288330', 'comp_nm': '브릿지바이오', 'target_nm': '매출액', 'value': 0}
{'code': '288330', 'comp_nm': '브릿지바이오', 'target_nm': '전기 매출액', 'value': 0}
{'code': '288330', 'comp_nm': '브릿지바이오', 'target_nm': '법인세비용', 'value': 0}
{'code': '293940', 'comp_nm': '신한알파리츠', 'target_nm': '영업외비용', 'value': 0}
{'code': '294090', 'comp_nm': '이오플로우', 'target_nm': '매출액', 'value': 0}
{'code': '294090', 'comp_nm': '이오플로우', 'target_nm': '전기 매출액', 'value': 0}
{'code': '294090', 'comp_nm': '이오플로우', 'target_nm': '법인세비용', 'value': 0}
{'code': '304100', 'comp_nm': '솔트룩스', 'target_nm': '매출액', 'value': 0}
{'code': '304100', 'comp_nm': '솔트룩스', 'target_nm': '전기 매출액', 'value': 0}
{'code': '304100', 'comp_nm': '솔트룩스', 'target_nm': '영업비용', 'value': 0}
{'code': '308100', 'comp_nm': '까스텔바작', 'target_nm': '당기순이익', 'value': 0}
{'code': '308100', 'comp_nm': '까스텔바작', 'target_nm': '전기 당기순이익', 'value': 0}
{'code': '308100', 'comp_nm': '까스텔바작', 'target_nm': '영업외비용', 'value': 0}
{'code': '311690', 'comp_nm': '천랩', 'target_nm': '법인세비용', 'value': 0}
{'code': '314130', 'comp_nm': '지놈앤컴퍼니', 'target_nm': '법인세비용', 'value': 0}
{'code': '317690', 'comp_nm': '퀀타매트릭스', 'target_nm': '법인세비용', 'value': 0}
{'code': '317850', 'comp_nm': '대모', 'target_nm': '영업외비용', 'value': 0}
{'code': '318010', 'comp_nm': '팜스빌', 'target_nm': '당기순이익', 'value': 0}
{'code': '318010', 'comp_nm': '팜스빌', 'target_nm': '전기 당기순이익', 'value': 0}
{'code': '318010', 'comp_nm': '팜스빌', 'target_nm': '영업외비용', 'value': 0}
{'code': '321550', 'comp_nm': '티움바이오', 'target_nm': '법인세비용', 'value': 0}
{'code': '321820', 'comp_nm': '와이더플래닛', 'target_nm': '법인세비용', 'value': 0}
{'code': '337930', 'comp_nm': '브랜드엑스코퍼레이션', 'target_nm': '당기순이익', 'value': 0}
{'code': '337930', 'comp_nm': '브랜드엑스코퍼레이션', 'target_nm': '전기 당기순이익', 'value': 0}
{'code': '347860', 'comp_nm': '알체라', 'target_nm': '주당손익', 'value': 0}
{'code': '347860', 'comp_nm': '알체라', 'target_nm': '법인세비용', 'value': 0}
{'code': '348150', 'comp_nm': '고바이오랩', 'target_nm': '법인세비용', 'value': 0}
{'code': '352770', 'comp_nm': '클리노믹스', 'target_nm': '법인세비용', 'value': 0}
{'code': '950110', 'comp_nm': 'SBI핀테크솔루션즈', 'target_nm': '영업외비용', 'value': 0}
{'code': '950170', 'comp_nm': 'JTC', 'target_nm': '주당손익', 'value': 0}
{'code': '950170', 'comp_nm': 'JTC', 'target_nm': '영업외비용', 'value': 0}
{'code': '950180', 'comp_nm': 'SNK', 'target_nm': '주당손익', 'value': 0}
{'code': '950180', 'comp_nm': 'SNK', 'target_nm': '영업외비용', 'value': 0}
